"","Sample.Shorthand","Protein","Sample","Pep1","Pep2","Pep3","metric","Bay","Habitat","Region","Mean","Median","sd","Var","Min","Max"
"164","CI-B","Puromycin-sensitive","G017",27.5494225022016,29.6026088699765,34.8065306363758,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"165","CI-B","Ras-related","G015",511.171986440777,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"166","CI-B","Ras-related","G015",511.171986440777,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"167","CI-B","Ras-related","G015",511.171986440777,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"168","CI-B","Ras-related","G015",511.171986440777,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"169","CI-B","HSP90-alpha","G012",265.422848070558,445.509579111371,458.193214185584,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"170","CI-B","HSP90-alpha","G012",265.422848070558,445.509579111371,458.193214185584,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"171","CI-B","HSP90-alpha","G012",265.422848070558,445.509579111371,458.193214185584,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"172","CI-B","HSP90-alpha","G012",265.422848070558,445.509579111371,458.193214185584,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"173","CI-B","Sodium/potassium-transporting","G012",1087.53120332644,1280.20775971344,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"174","CI-B","Sodium/potassium-transporting","G012",1087.53120332644,1280.20775971344,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"175","CI-B","Sodium/potassium-transporting","G012",1087.53120332644,1280.20775971344,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"176","CI-B","Sodium/potassium-transporting","G012",1087.53120332644,1280.20775971344,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"177","CI-B","Sodium/potassium-transporting","G014",1305.16285444524,1393.92031096279,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"178","CI-B","Sodium/potassium-transporting","G014",1305.16285444524,1393.92031096279,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"179","CI-B","Sodium/potassium-transporting","G014",1305.16285444524,1393.92031096279,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"180","CI-B","Sodium/potassium-transporting","G014",1305.16285444524,1393.92031096279,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"181","CI-B","Sodium/potassium-transporting","G015",1087.18447325219,1244.39548144447,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"182","CI-B","Sodium/potassium-transporting","G015",1087.18447325219,1244.39548144447,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"183","CI-B","Sodium/potassium-transporting","G015",1087.18447325219,1244.39548144447,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"184","CI-B","Sodium/potassium-transporting","G015",1087.18447325219,1244.39548144447,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"185","CI-B","Sodium/potassium-transporting","G016",1164.84141337301,1129.7317240099,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"186","CI-B","Sodium/potassium-transporting","G016",1164.84141337301,1129.7317240099,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"187","CI-B","Sodium/potassium-transporting","G016",1164.84141337301,1129.7317240099,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"188","CI-B","Sodium/potassium-transporting","G016",1164.84141337301,1129.7317240099,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"189","CI-B","Superoxide","G012",3.30117047236374,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"190","CI-B","Superoxide","G012",3.30117047236374,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"191","CI-B","Superoxide","G012",3.30117047236374,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"192","CI-B","Superoxide","G012",3.30117047236374,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"193","CI-B","PDI","G015",48.4893815332747,74.6087934685513,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"194","CI-B","PDI","G015",48.4893815332747,74.6087934685513,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"195","CI-B","PDI","G015",48.4893815332747,74.6087934685513,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"196","CI-B","PDI","G015",48.4893815332747,74.6087934685513,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"197","CI-B","Trifunctional","G012",55.8414957801784,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"198","CI-B","Trifunctional","G012",55.8414957801784,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"199","CI-B","Trifunctional","G012",55.8414957801784,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"200","CI-B","Trifunctional","G012",55.8414957801784,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"201","CI-B","Trifunctional","G014",84.2356324760762,81.8216777514342,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"202","CI-B","Trifunctional","G014",84.2356324760762,81.8216777514342,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"203","CI-B","Trifunctional","G014",84.2356324760762,81.8216777514342,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"204","CI-B","Trifunctional","G014",84.2356324760762,81.8216777514342,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"205","CI-B","Trifunctional","G015",68.6913802439746,58.0256392130622,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"206","CI-B","Trifunctional","G015",68.6913802439746,58.0256392130622,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"207","CI-B","Trifunctional","G015",68.6913802439746,58.0256392130622,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"208","CI-B","Trifunctional","G015",68.6913802439746,58.0256392130622,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"209","CI-B","Trifunctional","G016",67.3665335543227,87.4383127123281,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"210","CI-B","Trifunctional","G016",67.3665335543227,87.4383127123281,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"211","CI-B","Trifunctional","G016",67.3665335543227,87.4383127123281,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"212","CI-B","Trifunctional","G016",67.3665335543227,87.4383127123281,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"213","CI-B","Trifunctional","G017",87.6042360948688,121.686613314207,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"214","CI-B","Trifunctional","G017",87.6042360948688,121.686613314207,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"215","CI-B","Trifunctional","G017",87.6042360948688,121.686613314207,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"216","CI-B","Trifunctional","G017",87.6042360948688,121.686613314207,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"217","CI-B","HSP90-alpha","G014",622.048276678683,1041.1379613075,1147.85898803457,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"218","CI-B","HSP90-alpha","G014",622.048276678683,1041.1379613075,1147.85898803457,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"219","CI-B","HSP90-alpha","G014",622.048276678683,1041.1379613075,1147.85898803457,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"220","CI-B","HSP90-alpha","G014",622.048276678683,1041.1379613075,1147.85898803457,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"221","CI-B","HSP90-alpha","G015",417.985015242716,739.992978429308,822.008415593414,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"222","CI-B","HSP90-alpha","G015",417.985015242716,739.992978429308,822.008415593414,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"223","CI-B","HSP90-alpha","G015",417.985015242716,739.992978429308,822.008415593414,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"224","CI-B","HSP90-alpha","G015",417.985015242716,739.992978429308,822.008415593414,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"225","CI-B","HSP90-alpha","G016",NA,1073.38346848154,1405.75392738919,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"226","CI-B","HSP90-alpha","G016",NA,1073.38346848154,1405.75392738919,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"227","CI-B","HSP90-alpha","G016",NA,1073.38346848154,1405.75392738919,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"228","CI-B","HSP90-alpha","G016",NA,1073.38346848154,1405.75392738919,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"229","CI-B","HSP70","G017",1287.26208775258,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"230","CI-B","HSP70","G017",1287.26208775258,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"231","CI-B","HSP70","G017",1287.26208775258,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"232","CI-B","HSP70","G017",1287.26208775258,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"233","CI-B","PDI","G016",NA,92.0982504766712,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"234","CI-B","PDI","G016",NA,92.0982504766712,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"235","CI-B","PDI","G016",NA,92.0982504766712,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"236","CI-B","PDI","G016",NA,92.0982504766712,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"237","CI-B","PDI","G017",76.0319304210368,106.332044354332,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"238","CI-B","PDI","G017",76.0319304210368,106.332044354332,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"239","CI-B","PDI","G017",76.0319304210368,106.332044354332,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"240","CI-B","PDI","G017",76.0319304210368,106.332044354332,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"241","CI-B","Peroxiredoxin-1","G016",2562.91825854825,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"242","CI-B","Peroxiredoxin-1","G016",2562.91825854825,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"243","CI-B","Peroxiredoxin-1","G016",2562.91825854825,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"244","CI-B","Peroxiredoxin-1","G016",2562.91825854825,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"245","CI-B","Peroxiredoxin-1","G017",2883.49336742778,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"246","CI-B","Peroxiredoxin-1","G017",2883.49336742778,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"247","CI-B","Peroxiredoxin-1","G017",2883.49336742778,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"248","CI-B","Peroxiredoxin-1","G017",2883.49336742778,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"249","CI-B","Ras-related","G017",689.229854693934,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"250","CI-B","Ras-related","G017",689.229854693934,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"251","CI-B","Ras-related","G017",689.229854693934,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"252","CI-B","Ras-related","G017",689.229854693934,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"253","CI-B","Ras-related","G016",610.126194400464,NA,NA,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"254","CI-B","Ras-related","G016",610.126194400464,NA,NA,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"255","CI-B","Ras-related","G016",610.126194400464,NA,NA,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"256","CI-B","Ras-related","G016",610.126194400464,NA,NA,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"257","CI-B","HSP90-alpha","G017",904.631410799256,1311.51497188935,1369.49170135827,"Temperature","CI","B","South",16.0789540816327,16,1.68300651808546,2.83251093991814,12.4,28
"258","CI-B","HSP90-alpha","G017",904.631410799256,1311.51497188935,1369.49170135827,"Salinity","CI","B","South",29.7035019455253,29.7,2.31150775722925,5.34306811173098,23.1,35.6
"259","CI-B","HSP90-alpha","G017",904.631410799256,1311.51497188935,1369.49170135827,"DO","CI","B","South",9.20913981673071,9.28,2.17271488284099,4.72068996211875,2.95,15.49
"260","CI-B","HSP90-alpha","G017",904.631410799256,1311.51497188935,1369.49170135827,"pH","CI","B","South",7.65219455511288,7.64,0.173875929275941,0.0302328387815719,7.29,8.12
"261","CI-E","Arachidonate","G001",NA,86.4183310475695,100.065405033339,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"262","CI-E","Arachidonate","G001",NA,86.4183310475695,100.065405033339,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"263","CI-E","Arachidonate","G001",NA,86.4183310475695,100.065405033339,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"264","CI-E","Arachidonate","G002",141.559227969082,146.246184837094,212.646828859734,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"265","CI-E","Arachidonate","G002",141.559227969082,146.246184837094,212.646828859734,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"266","CI-E","Arachidonate","G002",141.559227969082,146.246184837094,212.646828859734,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"267","CI-E","Arachidonate","G003",36.8508367377745,51.589016071721,57.5615698939228,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"268","CI-E","Arachidonate","G003",36.8508367377745,51.589016071721,57.5615698939228,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"269","CI-E","Arachidonate","G003",36.8508367377745,51.589016071721,57.5615698939228,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"270","CI-E","Arachidonate","G007",122.737832028417,121.418139488422,160.445088297949,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
"271","CI-E","Arachidonate","G007",122.737832028417,121.418139488422,160.445088297949,"DO","CI","E","South",10.767580814915,10.52,2.57950853788845,6.6538642970394,2.18,17.74
"272","CI-E","Arachidonate","G007",122.737832028417,121.418139488422,160.445088297949,"pH","CI","E","South",7.91461308634598,7.94,0.16327440395435,0.0266585309866482,7.48,8.34
"273","CI-E","Arachidonate","G008",97.2293277359592,105.836117086413,138.885369027675,"Temperature","CI","E","South",16.1982709750567,16.1,1.69576279823575,2.87561146788032,12.5,27.3
